,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2024,Capex2024,Opex2024,FixedOpex2024,VarOpex2024
19,2037,DIST_FIR,,,15.4291,,,,,,,,,,,,,15.4291,,,,,15.4291,,,15.4291,,,,,,
20,2038,DIST_FIR,,,15.2022,,,,,,,,,,,,,15.2022,,,,,15.2022,,,15.2022,,,,,,
21,2039,DIST_FIR,,,14.9752,,,,,,,,,,,,,14.9752,,,,,14.9752,,,14.9752,,,,,,
22,2040,DIST_FIR,,,14.7484,,,,,,,,,,,,,14.7484,,,,,14.7484,,,14.7484,,,,,,
23,2041,DIST_FIR,,,14.2567,,,,,,,,,,,,,14.2567,,,,,14.2567,,,14.2567,,,,,,
24,2042,DIST_FIR,,,13.7651,,,,,,,,,,,,,13.7651,,,,,13.7651,,,13.7651,,,,,,
25,2043,DIST_FIR,,,13.2734,,,,,,,,,,,,,13.2734,,,,,13.2734,,,13.2734,,,,,,
26,2044,DIST_FIR,,,12.7819,,,,,,,,,,,,,12.7819,,,,,12.7819,,,12.7819,,,,,,
27,2045,DIST_FIR,,,12.2903,,,,,,,,,,,,,12.2903,,,,,12.2903,,,12.2903,,,,,,
28,2046,DIST_FIR,,,11.7986,,,,,,,,,,,,,11.7986,,,,,11.7986,,,11.7986,,,,,,
29,2047,DIST_FIR,,,11.307,,,,,,,,,,,,,11.307,,,,,11.307,,,11.307,,,,,,
30,2048,DIST_FIR,,,10.8153,,,,,,,,,,,,,10.8153,,,,,10.8153,,,10.8153,,,,,,
31,2049,DIST_FIR,,,10.3237,,,,,,,,,,,,,10.3237,,,,,10.3237,,,10.3237,,,,,,
32,2050,DIST_FIR,,,9.8322,,,,,,,,,,,,,9.8322,,,,,9.8322,,,9.8322,,,,,,
33,2018,DIST_BIM,,,18.568871,,,,,,201.15658,,,,196.27134,,,18.568871,201.15658,,,,18.568871,,196.27134,18.568871,,,,270.1858,,270.1858
34,2019,DIST_BIM,,,17.70221,,,,,,191.76804,,,,178.13291,,,17.70221,191.76804,,,,17.70221,,178.13291,17.70221,,,,245.2166,,245.2166
35,2020,DIST_BIM,,,17.927376,,,,,,194.20726,,,,171.74286,,,17.927376,194.20726,,,,17.927376,,171.74286,17.927376,,,,236.4201,,236.4201
36,2021,DIST_BIM,,,18.216961,,,,,,197.34434,,,,166.14343,,,18.216961,197.34434,,,,18.216961,,166.14343,18.216961,,,,228.7119,,228.7119
37,2022,DIST_BIM,,,15.044419,,,,,,162.97619,,,,130.6255,,,15.044419,162.97619,,,,15.044419,,130.6255,15.044419,,,,179.8182,,179.8182
38,2023,DIST_BIM,,,15.876206,,,,,,171.98694,,,,131.23345,,,15.876206,171.98694,,,,15.876206,,131.23345,15.876206,,,,180.6551,,180.6551
39,2024,DIST_BIM,,,15.547285,,,,,,168.42374,,,,122.34823,,,15.547285,168.42374,,,,15.547285,,122.34823,15.547285,,,,168.4237,,168.4237
40,2025,DIST_BIM,,,15.808085,,,,,,171.24899,,,,118.43162,,,15.808085,171.24899,,,,15.808085,,118.43162,15.808085,,,,163.0322,,163.0322
41,2026,DIST_BIM,,,17.260211,,,,,,189.34797,,,,124.6653,,,17.260211,189.34797,,,,17.260211,,124.6653,17.260211,,,,171.6134,,171.6134
42,2027,DIST_BIM,,,38.353107,,,,,,426.00714,,,,267.02204,,,38.353107,426.00714,,,,38.353107,,267.02204,38.353107,,,,367.5807,,367.5807
43,2028,DIST_BIM,,,37.653384,,,,,,423.40101,,,,252.65471,,,37.653384,423.40101,,,,37.653384,,252.65471,37.653384,,,,347.8028,,347.8028
44,2029,DIST_BIM,,,36.968477,,,,,,420.7715,,,,239.0381,,,36.968477,420.7715,,,,36.968477,,239.0381,36.968477,,,,329.0582,,329.0582
45,2030,DIST_BIM,,,36.297328,,,,,,418.11618,,,,226.13254,,,36.297328,418.11618,,,,36.297328,,226.13254,36.297328,,,,311.2925,,311.2925
46,2031,DIST_BIM,,,35.653895,,,,,,415.59606,,,,213.98473,,,35.653895,415.59606,,,,35.653895,,213.98473,35.653895,,,,294.5699,,294.5699
47,2032,DIST_BIM,,,35.023162,,,,,,413.05266,,,,202.47065,,,35.023162,413.05266,,,,35.023162,,202.47065,35.023162,,,,278.7197,,278.7197
48,2033,DIST_BIM,,,34.407345,,,,,,410.51059,,,,191.56948,,,34.407345,410.51059,,,,34.407345,,191.56948,34.407345,,,,263.7132,,263.7132
49,2034,DIST_BIM,,,33.810086,,,,,,408.0235,,,,181.2727,,,33.810086,408.0235,,,,33.810086,,181.2727,33.810086,,,,249.5388,,249.5388
50,2035,DIST_BIM,,,33.222744,,,,,,405.49688,,,,171.50628,,,33.222744,405.49688,,,,33.222744,,171.50628,33.222744,,,,236.0944,,236.0944
51,2036,DIST_BIM,,,32.648101,,,,,,402.96245,,,,162.25661,,,32.648101,402.96245,,,,32.648101,,162.25661,32.648101,,,,223.3613,,223.3613
52,2037,DIST_BIM,,,32.088275,,,,,,400.45525,,,,153.51015,,,32.088275,400.45525,,,,32.088275,,153.51015,32.088275,,,,211.321,,211.321
53,2038,DIST_BIM,,,31.543265,,,,,,397.98452,,,,145.24278,,,31.543265,397.98452,,,,31.543265,,145.24278,31.543265,,,,199.9402,,199.9402
54,2039,DIST_BIM,,,31.010954,,,,,,395.52302,,,,137.41857,,,31.010954,395.52302,,,,31.010954,,137.41857,31.010954,,,,189.1695,,189.1695
55,2040,DIST_BIM,,,30.49346,,,,,,393.10645,,,,130.02568,,,30.49346,393.10645,,,,30.49346,,130.02568,30.49346,,,,178.9925,,178.9925
56,2041,DIST_BIM,,,29.934525,,,,,,390.01093,,,,122.81206,,,29.934525,390.01093,,,,29.934525,,122.81206,29.934525,,,,169.0623,,169.0623
57,2042,DIST_BIM,,,29.390305,,,,,,386.95276,,,,116.00253,,,29.390305,386.95276,,,,29.390305,,116.00253,29.390305,,,,159.6883,,159.6883
58,2043,DIST_BIM,,,28.858785,,,,,,383.91708,,,,109.57015,,,28.858785,383.91708,,,,28.858785,,109.57015,28.858785,,,,150.8335,,150.8335
59,2044,DIST_BIM,,,28.341023,,,,,,380.91752,,,,103.49779,,,28.341023,380.91752,,,,28.341023,,103.49779,28.341023,,,,142.4744,,142.4744
60,2045,DIST_BIM,,,27.838278,,,,,,377.97978,,,,97.771879,,,27.838278,377.97978,,,,27.838278,,97.771879,27.838278,,,,134.5921,,134.5921
61,2046,DIST_BIM,,,27.350149,,,,,,375.10729,,,,92.373241,,,27.350149,375.10729,,,,27.350149,,92.373241,27.350149,,,,127.1604,,127.1604
62,2047,DIST_BIM,,,26.875778,,,,,,372.28865,,,,87.280205,,,26.875778,372.28865,,,,26.875778,,87.280205,26.875778,,,,120.1493,,120.1493
63,2048,DIST_BIM,,,26.414206,,,,,,369.5189,,,,82.47416,,,26.414206,369.5189,,,,26.414206,,82.47416,26.414206,,,,113.5334,,113.5334
64,2049,DIST_BIM,,,25.967351,,,,,,366.83298,,,,77.946193,,,25.967351,366.83298,,,,25.967351,,77.946193,25.967351,,,,107.3002,,107.3002
65,2050,DIST_BIM,,,25.535312,,,,,,364.23314,,,,73.680283,,,25.535312,364.23314,,,,25.535312,,73.680283,25.535312,,,,101.4278,,101.4278
66,2018,DIST_BGS,,,4.0111824,,,,,,,,,,,,,4.0111824,,,,,4.0111824,,,4.0111824,,,,,,
67,2019,DIST_BGS,,,0.0554,,,,,,,,,,,,,0.0554,,,,,0.0554,,,0.0554,,,,,,
68,2020,DIST_BGS,,,0.0554,,,,,,,,,,,,,0.0554,,,,,0.0554,,,0.0554,,,,,,
69,2021,DIST_BGS,,,0.0554,,,,,,,,,,,,,0.0554,,,,,0.0554,,,0.0554,,,,,,
70,2022,DIST_BGS,,,0.0554,,,,,,,,,,,,,0.0554,,,,,0.0554,,,0.0554,,,,,,
71,2023,DIST_BGS,,,0.0554,,,,,,,,,,,,,0.0554,,,,,0.0554,,,0.0554,,,,,,
72,2024,DIST_BGS,,,0.0554,,,,,,,,,,,,,0.0554,,,,,0.0554,,,0.0554,,,,,,
73,2025,DIST_BGS,,,0.0554,,,,,,,,,,,,,0.0554,,,,,0.0554,,,0.0554,,,,,,
74,2026,DIST_BGS,,,0.055,,,,,,,,,,,,,0.055,,,,,0.055,,,0.055,,,,,,
75,2027,DIST_BGS,,,0.0546,,,,,,,,,,,,,0.0546,,,,,0.0546,,,0.0546,,,,,,
76,2028,DIST_BGS,,,0.0543,,,,,,,,,,,,,0.0543,,,,,0.0543,,,0.0543,,,,,,
77,2029,DIST_BGS,,,0.0539,,,,,,,,,,,,,0.0539,,,,,0.0539,,,0.0539,,,,,,
78,2030,DIST_BGS,,,0.0535,,,,,,,,,,,,,0.0535,,,,,0.0535,,,0.0535,,,,,,
79,2031,DIST_BGS,,,0.0531,,,,,,,,,,,,,0.0531,,,,,0.0531,,,0.0531,,,,,,
80,2032,DIST_BGS,,,0.0527,,,,,,,,,,,,,0.0527,,,,,0.0527,,,0.0527,,,,,,
81,2033,DIST_BGS,,,0.0524,,,,,,,,,,,,,0.0524,,,,,0.0524,,,0.0524,,,,,,
82,2034,DIST_BGS,,,0.053,,,,,,,,,,,,,0.053,,,,,0.053,,,0.053,,,,,,
83,2035,DIST_BGS,,,0.0526,,,,,,,,,,,,,0.0526,,,,,0.0526,,,0.0526,,,,,,
84,2036,DIST_BGS,,,0.0522,,,,,,,,,,,,,0.0522,,,,,0.0522,,,0.0522,,,,,,
85,2037,DIST_BGS,,,0.0518,,,,,,,,,,,,,0.0518,,,,,0.0518,,,0.0518,,,,,,
86,2038,DIST_BGS,,,0.0515,,,,,,,,,,,,,0.0515,,,,,0.0515,,,0.0515,,,,,,
87,2039,DIST_BGS,,,0.0511,,,,,,,,,,,,,0.0511,,,,,0.0511,,,0.0511,,,,,,
88,2040,DIST_BGS,,,0.0507,,,,,,,,,,,,,0.0507,,,,,0.0507,,,0.0507,,,,,,
89,2041,DIST_BGS,,,0.0503,,,,,,,,,,,,,0.0503,,,,,0.0503,,,0.0503,,,,,,
90,2042,DIST_BGS,,,0.0499,,,,,,,,,,,,,0.0499,,,,,0.0499,,,0.0499,,,,,,
91,2043,DIST_BGS,,,0.0486,,,,,,,,,,,,,0.0486,,,,,0.0486,,,0.0486,,,,,,
92,2044,DIST_BGS,,,0.0486,,,,,,,,,,,,,0.0486,,,,,0.0486,,,0.0486,,,,,,
93,2045,DIST_BGS,,,0.0478,,,,,,,,,,,,,0.0478,,,,,0.0478,,,0.0478,,,,,,
94,2046,DIST_BGS,,,0.0478,,,,,,,,,,,,,0.0478,,,,,0.0478,,,0.0478,,,,,,
95,2047,DIST_BGS,,,0.047662872,,,,,,,,,,,,,0.047662872,,,,,0.047662872,,,0.047662872,,,,,,
96,2048,DIST_BGS,,,0.0476,,,,,,,,,,,,,0.0476,,,,,0.0476,,,0.0476,,,,,,
97,2049,DIST_BGS,,,0.0472,,,,,,,,,,,,,0.0472,,,,,0.0472,,,0.0472,,,,,,
98,2050,DIST_BGS,,,0.0468,,,,,,,,,,,,,0.0468,,,,,0.0468,,,0.0468,,,,,,
99,2018,DIST_CRU,,,41.4628,,,,,,624.42977,,,,609.26502,,,41.4628,624.42977,,,,41.4628,,609.26502,41.4628,,,,838.7101,,838.7101
100,2019,DIST_CRU,,,39.0888,,,,,,588.67733,,,,546.82107,,,39.0888,588.67733,,,,39.0888,,546.82107,39.0888,,,,752.7502,,752.7502
101,2020,DIST_CRU,,,15.9656,,,,,,240.44194,,,,212.62946,,,15.9656,240.44194,,,,15.9656,,212.62946,15.9656,,,,292.7043,,292.7043
102,2021,DIST_CRU,,,39.4243,,,,,,593.72996,,,,499.85894,,,39.4243,593.72996,,,,39.4243,,499.85894,39.4243,,,,688.1024,,688.1024
103,2022,DIST_CRU,,,39.4243,,,,,,593.72996,,,,475.87485,,,39.4243,593.72996,,,,39.4243,,475.87485,39.4243,,,,655.0861,,655.0861
104,2023,DIST_CRU,,,39.4243,,,,,,593.72996,,,,453.04156,,,39.4243,593.72996,,,,39.4243,,453.04156,39.4243,,,,623.6539,,623.6539
105,2024,DIST_CRU,,,39.4243,,,,,,588.99904,,,,427.86716,,,39.4243,588.99904,,,,39.4243,,427.86716,39.4243,,,,588.999,,588.999
106,2025,DIST_CRU,,,39.4243,,,,,,584.26813,,,,404.06557,,,39.4243,584.26813,,,,39.4243,,404.06557,39.4243,,,,556.2339,,556.2339
107,2026,DIST_CRU,,,39.4243,,,,,,589.74022,,,,388.28059,,,39.4243,589.74022,,,,39.4243,,388.28059,39.4243,,,,534.5044,,534.5044
108,2027,DIST_CRU,,,39.4243,,,,,,595.20837,,,,373.07767,,,39.4243,595.20837,,,,39.4243,,373.07767,39.4243,,,,513.5762,,513.5762
109,2028,DIST_CRU,,,39.4243,,,,,,600.68046,,,,358.4421,,,39.4243,600.68046,,,,39.4243,,358.4421,39.4243,,,,493.429,,493.429
110,2029,DIST_CRU,,,39.4243,,,,,,606.15255,,,,344.3521,,,39.4243,606.15255,,,,39.4243,,344.3521,39.4243,,,,474.0328,,474.0328
111,2030,DIST_CRU,,,39.4243,,,,,,611.62071,,,,330.78687,,,39.4243,611.62071,,,,39.4243,,330.78687,39.4243,,,,455.359,,455.359
112,2031,DIST_CRU,,,39.4243,,,,,,617.0928,,,,317.73265,,,39.4243,617.0928,,,,39.4243,,317.73265,39.4243,,,,437.3886,,437.3886
113,2032,DIST_CRU,,,39.4243,,,,,,622.56095,,,,305.16768,,,39.4243,622.56095,,,,39.4243,,305.16768,39.4243,,,,420.0918,,420.0918
114,2033,DIST_CRU,,,39.4243,,,,,,628.03304,,,,293.07882,,,39.4243,628.03304,,,,39.4243,,293.07882,39.4243,,,,403.4503,,403.4503
115,2034,DIST_CRU,,,39.4243,,,,,,633.50513,,,,281.44749,,,39.4243,633.50513,,,,39.4243,,281.44749,39.4243,,,,387.4387,,387.4387
116,2035,DIST_CRU,,,39.57,,,,,,641.33473,,,,271.25471,,,39.57,641.33473,,,,39.57,,271.25471,39.57,,,,373.4074,,373.4074
117,2036,DIST_CRU,,,39.57,,,,,,646.82705,,,,260.45097,,,39.57,646.82705,,,,39.57,,260.45097,39.57,,,,358.535,,358.535
118,2037,DIST_CRU,,,39.57,,,,,,652.31936,,,,250.0595,,,39.57,652.31936,,,,39.57,,250.0595,39.57,,,,344.2302,,344.2302
119,2038,DIST_CRU,,,39.57,,,,,,657.80772,,,,240.06417,,,39.57,657.80772,,,,39.57,,240.06417,39.57,,,,330.4707,,330.4707
120,2039,DIST_CRU,,,39.57,,,,,,663.30004,,,,230.4537,,,39.57,663.30004,,,,39.57,,230.4537,39.57,,,,317.241,,317.241
121,2040,DIST_CRU,,,39.57,,,,,,668.79235,,,,221.2128,,,39.57,668.79235,,,,39.57,,221.2128,39.57,,,,304.52,,304.52
122,2041,DIST_CRU,,,39.57,,,,,,674.28071,,,,212.32688,,,39.57,674.28071,,,,39.57,,212.32688,39.57,,,,292.2877,,292.2877
123,2042,DIST_CRU,,,39.57,,,,,,679.77303,,,,203.78558,,,39.57,679.77303,,,,39.57,,203.78558,39.57,,,,280.5299,,280.5299
124,2043,DIST_CRU,,,39.57,,,,,,685.26139,,,,195.57398,,,39.57,685.26139,,,,39.57,,195.57398,39.57,,,,269.2258,,269.2258
125,2044,DIST_CRU,,,39.57,,,,,,690.7537,,,,187.6823,,,39.57,690.7537,,,,39.57,,187.6823,39.57,,,,258.3622,,258.3622
126,2045,DIST_CRU,,,39.57,,,,,,696.24602,,,,180.09768,,,39.57,696.24602,,,,39.57,,180.09768,39.57,,,,247.9212,,247.9212
127,2046,DIST_CRU,,,39.57,,,,,,701.73438,,,,172.80784,,,39.57,701.73438,,,,39.57,,172.80784,39.57,,,,237.8861,,237.8861
128,2047,DIST_CRU,,,39.57,,,,,,707.2267,,,,165.80385,,,39.57,707.2267,,,,39.57,,165.80385,39.57,,,,228.2445,,228.2445
129,2048,DIST_CRU,,,39.57,,,,,,712.71901,,,,159.07414,,,39.57,712.71901,,,,39.57,,159.07414,39.57,,,,218.9804,,218.9804
130,2049,DIST_CRU,,,39.57,,,,,,718.20737,,,,152.60768,,,39.57,718.20737,,,,39.57,,152.60768,39.57,,,,210.0787,,210.0787
131,2050,DIST_CRU,,,39.57,,,,,,723.69969,,,,146.39634,,,39.57,723.69969,,,,39.57,,146.39634,39.57,,,,201.5282,,201.5282
132,2018,DIST_NGS,,,26.441375,,,,,,142.53752,,,,139.07589,,,26.441375,142.53752,,,,26.441375,,139.07589,26.441375,,,,191.4509,,191.4509
133,2019,DIST_NGS,,,29.387828,,,,,,192.91346,,,,179.19689,,,29.387828,192.91346,,,,29.387828,,179.19689,29.387828,,,,246.6812,,246.6812
134,2020,DIST_NGS,,,50.831124,,,,,,282.44314,,,,249.77229,,,50.831124,282.44314,,,,50.831124,,249.77229,50.831124,,,,343.8348,,343.8348
135,2021,DIST_NGS,,,58.660508,,,,,,301.96083,,,,254.21965,,,58.660508,301.96083,,,,58.660508,,254.21965,58.660508,,,,349.9571,,349.9571
136,2022,DIST_NGS,,,56.992724,,,,,,435.5441,,,,349.08881,,,56.992724,435.5441,,,,56.992724,,349.08881,56.992724,,,,480.5533,,480.5533
137,2023,DIST_NGS,,,62.489859,,,,,,1286.4912,,,,981.64827,,,62.489859,1286.4912,,,,62.489859,,981.64827,62.489859,,,,1351.3304,,1351.3304
138,2024,DIST_NGS,,,60.432709,,,,,,462.06849,,,,335.66088,,,60.432709,462.06849,,,,60.432709,,335.66088,60.432709,,,,462.0685,,462.0685
139,2025,DIST_NGS,,,61.754262,,,,,,377.98549,,,,261.40553,,,61.754262,377.98549,,,,61.754262,,261.40553,61.754262,,,,359.8491,,359.8491
140,2026,DIST_NGS,,,60.374778,,,,,,364.88705,,,,240.23893,,,60.374778,364.88705,,,,60.374778,,240.23893,60.374778,,,,330.7113,,330.7113
141,2027,DIST_NGS,,,66.209355,,,,,,395.04474,,,,247.61475,,,66.209355,395.04474,,,,66.209355,,247.61475,66.209355,,,,340.8648,,340.8648
142,2028,DIST_NGS,,,65.943591,,,,,,388.38137,,,,231.75756,,,65.943591,388.38137,,,,65.943591,,231.75756,65.943591,,,,319.0359,,319.0359
143,2029,DIST_NGS,,,65.652669,,,,,,381.60614,,,,216.78846,,,65.652669,381.60614,,,,65.652669,,216.78846,65.652669,,,,298.4295,,298.4295
144,2030,DIST_NGS,,,65.92664,,,,,,378.11565,,,,204.49879,,,65.92664,378.11565,,,,65.92664,,204.49879,65.92664,,,,281.5117,,281.5117
145,2031,DIST_NGS,,,65.936426,,,,,,373.08808,,,,192.09796,,,65.936426,373.08808,,,,65.936426,,192.09796,65.936426,,,,264.4408,,264.4408
146,2032,DIST_NGS,,,66.184006,,,,,,369.38618,,,,181.06616,,,66.184006,369.38618,,,,66.184006,,181.06616,66.184006,,,,249.2545,,249.2545
147,2033,DIST_NGS,,,65.99172,,,,,,363.22503,,,,169.50313,,,65.99172,363.22503,,,,65.99172,,169.50313,65.99172,,,,233.3369,,233.3369
148,2034,DIST_NGS,,,66.559848,,,,,,361.22695,,,,160.48239,,,66.559848,361.22695,,,,66.559848,,160.48239,66.559848,,,,220.919,,220.919
149,2035,DIST_NGS,,,66.067195,,,,,,353.45949,,,,149.49689,,,66.067195,353.45949,,,,66.067195,,149.49689,66.067195,,,,205.7964,,205.7964
150,2036,DIST_NGS,,,65.565447,,,,,,345.72005,,,,139.20742,,,65.565447,345.72005,,,,65.565447,,139.20742,65.565447,,,,191.632,,191.632
151,2037,DIST_NGS,,,65.098309,,,,,,338.23779,,,,129.65976,,,65.098309,338.23779,,,,65.098309,,129.65976,65.098309,,,,178.4888,,178.4888
152,2038,DIST_NGS,,,64.606968,,,,,,330.70369,,,,120.68892,,,64.606968,330.70369,,,,64.606968,,120.68892,64.606968,,,,166.1396,,166.1396
153,2039,DIST_NGS,,,64.097721,,,,,,323.15507,,,,112.27541,,,64.097721,323.15507,,,,64.097721,,112.27541,64.097721,,,,154.5576,,154.5576
154,2040,DIST_NGS,,,63.575756,,,,,,315.6282,,,,104.39862,,,63.575756,315.6282,,,,63.575756,,104.39862,63.575756,,,,143.7144,,143.7144
155,2041,DIST_NGS,,,62.674275,,,,,,306.32052,,,,96.458462,,,62.674275,306.32052,,,,62.674275,,96.458462,62.674275,,,,132.7841,,132.7841
156,2042,DIST_NGS,,,61.470224,,,,,,295.69636,,,,88.645259,,,61.470224,295.69636,,,,61.470224,,88.645259,61.470224,,,,122.0285,,122.0285
157,2043,DIST_NGS,,,60.303409,,,,,,285.43412,,,,81.463058,,,60.303409,285.43412,,,,60.303409,,81.463058,60.303409,,,,112.1415,,112.1415
158,2044,DIST_NGS,,,59.037275,,,,,,274.88936,,,,74.689239,,,59.037275,274.88936,,,,59.037275,,74.689239,59.037275,,,,102.8167,,102.8167
159,2045,DIST_NGS,,,57.69565,,,,,,264.19415,,,,68.338995,,,57.69565,264.19415,,,,57.69565,,68.338995,57.69565,,,,94.075,,94.075
160,2046,DIST_NGS,,,56.449619,,,,,,254.14183,,,,62.584506,,,56.449619,254.14183,,,,56.449619,,62.584506,56.449619,,,,86.1534,,86.1534
161,2047,DIST_NGS,,,55.279546,,,,,,244.61199,,,,57.347396,,,55.279546,244.61199,,,,55.279546,,57.347396,55.279546,,,,78.944,,78.944
162,2048,DIST_NGS,,,54.541809,,,,,,237.14233,,,,52.928592,,,54.541809,237.14233,,,,54.541809,,52.928592,54.541809,,,,72.8611,,72.8611
163,2049,DIST_NGS,,,54.146087,,,,,,231.24711,,,,49.136345,,,54.146087,231.24711,,,,54.146087,,49.136345,54.146087,,,,67.6408,,67.6408
164,2050,DIST_NGS,,,53.71494,,,,,,225.26434,,,,45.568452,,,53.71494,225.26434,,,,53.71494,,45.568452,53.71494,,,,62.7292,,62.7292
165,2018,DIST_DSL,,,34.869188,,,,,,695.57754,,,,678.68491,,,34.869188,695.57754,,,,34.869188,,678.68491,34.869188,,,,934.2731,,934.2731
166,2019,DIST_DSL,,,36.105193,,,,,,673.46295,,,,625.57825,,,36.105193,673.46295,,,,36.105193,,625.57825,36.105193,,,,861.1668,,861.1668
167,2020,DIST_DSL,,,40.851393,,,,,,776.47468,,,,686.65805,,,40.851393,776.47468,,,,40.851393,,686.65805,40.851393,,,,945.2488,,945.2488
168,2021,DIST_DSL,,,40.617168,,,,,,786.68956,,,,662.31088,,,40.617168,786.68956,,,,40.617168,,662.31088,40.617168,,,,911.7327,,911.7327
169,2022,DIST_DSL,,,43.826107,,,,,,864.96957,,,,693.27353,,,43.826107,864.96957,,,,43.826107,,693.27353,43.826107,,,,954.3557,,954.3557
170,2023,DIST_DSL,,,48.727794,,,,,,979.98415,,,,747.77016,,,48.727794,979.98415,,,,48.727794,,747.77016,48.727794,,,,1029.3754,,1029.3754
171,2024,DIST_DSL,,,54.007854,,,,,,1106.81,,,,804.02106,,,54.007854,1106.81,,,,54.007854,,804.02106,54.007854,,,,1106.81,,1106.81
172,2025,DIST_DSL,,,57.94104,,,,,,1209.9769,,,,836.79051,,,57.94104,1209.9769,,,,57.94104,,836.79051,57.94104,,,,1151.9201,,1151.9201
173,2026,DIST_DSL,,,58.80345,,,,,,1282.4033,,,,844.32483,,,58.80345,1282.4033,,,,58.80345,,844.32483,58.80345,,,,1162.2919,,1162.2919
174,2027,DIST_DSL,,,58.470597,,,,,,1329.253,,,,833.17816,,,58.470597,1329.253,,,,58.470597,,833.17816,58.470597,,,,1146.9474,,1146.9474
175,2028,DIST_DSL,,,57.980082,,,,,,1371.7624,,,,818.5673,,,57.980082,1371.7624,,,,57.980082,,818.5673,57.980082,,,,1126.8343,,1126.8343
176,2029,DIST_DSL,,,57.365857,,,,,,1410.3166,,,,801.19352,,,57.365857,1410.3166,,,,57.365857,,801.19352,57.365857,,,,1102.9176,,1102.9176
177,2030,DIST_DSL,,,57.244095,,,,,,1460.2969,,,,789.78202,,,57.244095,1460.2969,,,,57.244095,,789.78202,57.244095,,,,1087.2086,,1087.2086
178,2031,DIST_DSL,,,56.754394,,,,,,1500.3251,,,,772.49691,,,56.754394,1500.3251,,,,56.754394,,772.49691,56.754394,,,,1063.414,,1063.414
179,2032,DIST_DSL,,,58.038935,,,,,,1587.9917,,,,778.40368,,,58.038935,1587.9917,,,,58.038935,,778.40368,58.038935,,,,1071.5453,,1071.5453
