,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
18,2036.0,DIST_FIR,,,25.9031,,,,,,,,,,25.9031,,,25.9031,,,,,,25.9031,25.9031,,25.9031,,
19,2037.0,DIST_FIR,,,26.2913,,,,,,,,,,26.2913,,,26.2913,,,,,,26.2913,26.2913,,26.2913,,
20,2038.0,DIST_FIR,,,26.6795,,,,,,,,,,26.6795,,,26.6795,,,,,,26.6795,26.6795,,26.6795,,
21,2039.0,DIST_FIR,,,27.0677,,,,,,,,,,27.0677,,,27.0677,,,,,,27.0677,27.0677,,27.0677,,
22,2040.0,DIST_FIR,,,27.4559,,,,,,,,,,27.4559,,,27.4559,,,,,,27.4559,27.4559,,27.4559,,
23,2041.0,DIST_FIR,,,27.372,,,,,,,,,,27.372,,,27.372,,,,,,27.372,27.372,,27.372,,
24,2042.0,DIST_FIR,,,27.2879,,,,,,,,,,27.2879,,,27.2879,,,,,,27.2879,27.2879,,27.2879,,
25,2043.0,DIST_FIR,,,27.204,,,,,,,,,,27.204,,,27.204,,,,,,27.204,27.204,,27.204,,
26,2044.0,DIST_FIR,,,27.1201,,,,,,,,,,27.1201,,,27.1201,,,,,,27.1201,27.1201,,27.1201,,
27,2045.0,DIST_FIR,,,27.0361,,,,,,,,,,27.0361,,,27.0361,,,,,,27.0361,27.0361,,27.0361,,
28,2046.0,DIST_FIR,,,26.9522,,,,,,,,,,26.9522,,,26.9522,,,,,,26.9522,26.9522,,26.9522,,
29,2047.0,DIST_FIR,,,26.8682,,,,,,,,,,26.8682,,,26.8682,,,,,,26.8682,26.8682,,26.8682,,
30,2048.0,DIST_FIR,,,26.7842,,,,,,,,,,26.7842,,,26.7842,,,,,,26.7842,26.7842,,26.7842,,
31,2049.0,DIST_FIR,,,26.7003,,,,,,,,,,26.7003,,,26.7003,,,,,,26.7003,26.7003,,26.7003,,
32,2050.0,DIST_FIR,,,26.6164,,,,,,,,,,26.6164,,,26.6164,,,,,,26.6164,26.6164,,26.6164,,
33,2018.0,DIST_BIM,,,18.340670643545742,,,,,180.0448615064955,,,,,18.340670643545742,,,18.340670643545742,,,,,,18.340670643545742,18.340670643545742,,18.340670643545742,,
34,2019.0,DIST_BIM,,,17.458510120000003,,,,,135.43439225590004,,,,,17.458510120000003,,,17.458510120000003,,,,,,17.458510120000003,17.458510120000003,,17.458510120000003,,
35,2020.0,DIST_BIM,,,17.71477575,,,,,237.93069605340003,,,,,17.71477575,,,17.71477575,,,,,,17.71477575,17.71477575,,17.71477575,,
36,2021.0,DIST_BIM,,,17.987761,,,,,535.2941820468,,,,,17.987761,,,17.987761,,,,,,17.987761,17.987761,,17.987761,,
37,2022.0,DIST_BIM,,,14.796519109999998,,,,,423.6953654110279,,,,,14.796519109999998,,,14.796519109999998,,,,,,14.796519109999998,14.796519109999998,,14.796519109999998,,
38,2023.0,DIST_BIM,,,15.79280563,,,,,407.746552158155,,,,,15.79280563,,,15.79280563,,,,,,15.79280563,15.79280563,,15.79280563,,
39,2024.0,DIST_BIM,,,15.54988527,,,,,384.246994952862,,,,,15.54988527,,,15.54988527,,,,,,15.54988527,15.54988527,,15.54988527,,
40,2025.0,DIST_BIM,,,15.900785270000002,,,,,373.953077901333,,,,,15.900785270000002,,,15.900785270000002,,,,,,15.900785270000002,15.900785270000002,,15.900785270000002,,
41,2026.0,DIST_BIM,,,16.25498527,,,,,374.36856575337,,,,,16.25498527,,,16.25498527,,,,,,16.25498527,16.25498527,,16.25498527,,
42,2027.0,DIST_BIM,,,37.54265707,,,,,846.36166098608,,,,,37.54265707,,,37.54265707,,,,,,37.54265707,37.54265707,,37.54265707,,
43,2028.0,DIST_BIM,,,36.8735713,,,,,813.3240495212301,,,,,36.8735713,,,36.8735713,,,,,,36.8735713,36.8735713,,36.8735713,,
44,2029.0,DIST_BIM,,,36.20448553,,,,,780.937993779206,,,,,36.20448553,,,36.20448553,,,,,,36.20448553,36.20448553,,36.20448553,,
45,2030.0,DIST_BIM,,,35.53529976,,,,,749.201385430008,,,,,35.53529976,,,35.53529976,,,,,,35.53529976,35.53529976,,35.53529976,,
46,2031.0,DIST_BIM,,,34.85367230000001,,,,,717.8566907924901,,,,,34.85367230000001,,,34.85367230000001,,,,,,34.85367230000001,34.85367230000001,,34.85367230000001,,
47,2032.0,DIST_BIM,,,34.17098653,,,,,687.158036526382,,,,,34.17098653,,,34.17098653,,,,,,34.17098653,34.17098653,,34.17098653,,
48,2033.0,DIST_BIM,,,33.488200760000005,,,,,657.1222194131001,,,,,33.488200760000005,,,33.488200760000005,,,,,,33.488200760000005,33.488200760000005,,33.488200760000005,,
49,2034.0,DIST_BIM,,,32.805514990000006,,,,,627.7532126426441,,,,,32.805514990000006,,,32.805514990000006,,,,,,32.805514990000006,32.805514990000006,,32.805514990000006,,
50,2035.0,DIST_BIM,,,32.12388753,,,,,599.0655289919579,,,,,32.12388753,,,32.12388753,,,,,,32.12388753,32.12388753,,32.12388753,,
51,2036.0,DIST_BIM,,,31.44110176,,,,,571.023857834592,,,,,31.44110176,,,31.44110176,,,,,,31.44110176,31.44110176,,31.44110176,,
52,2037.0,DIST_BIM,,,30.75841599,,,,,543.6488509400521,,,,,30.75841599,,,30.75841599,,,,,,30.75841599,30.75841599,,30.75841599,,
53,2038.0,DIST_BIM,,,30.07678853,,,,,516.956833574787,,,,,30.07678853,,,30.07678853,,,,,,30.07678853,30.07678853,,30.07678853,,
54,2039.0,DIST_BIM,,,29.394002760000003,,,,,490.90630069448406,,,,,29.394002760000003,,,29.394002760000003,,,,,,29.394002760000003,29.394002760000003,,29.394002760000003,,
55,2040.0,DIST_BIM,,,28.71131699,,,,,465.52529367586,,,,,28.71131699,,,28.71131699,,,,,,28.71131699,28.71131699,,28.71131699,,
56,2041.0,DIST_BIM,,,27.95623122,,,,,439.670444020062,,,,,27.95623122,,,27.95623122,,,,,,27.95623122,27.95623122,,27.95623122,,
57,2042.0,DIST_BIM,,,27.20230376,,,,,414.568549763152,,,,,27.20230376,,,27.20230376,,,,,,27.20230376,27.20230376,,27.20230376,,
58,2043.0,DIST_BIM,,,26.44721799,,,,,390.181096450068,,,,,26.44721799,,,26.44721799,,,,,,26.44721799,26.44721799,,26.44721799,,
59,2044.0,DIST_BIM,,,25.69213222,,,,,366.531665890186,,,,,25.69213222,,,25.69213222,,,,,,25.69213222,25.69213222,,25.69213222,,
60,2045.0,DIST_BIM,,,24.93714645,,,,,343.61891579313004,,,,,24.93714645,,,24.93714645,,,,,,24.93714645,24.93714645,,24.93714645,,
61,2046.0,DIST_BIM,,,24.183118990000004,,,,,321.4541091745751,,,,,24.183118990000004,,,24.183118990000004,,,,,,24.183118990000004,24.183118990000004,,24.183118990000004,,
62,2047.0,DIST_BIM,,,23.428033220000003,,,,,300.00767939871,,,,,23.428033220000003,,,23.428033220000003,,,,,,23.428033220000003,23.428033220000003,,23.428033220000003,,
63,2048.0,DIST_BIM,,,22.67304745,,,,,279.30020231757004,,,,,22.67304745,,,22.67304745,,,,,,22.67304745,22.67304745,,22.67304745,,
64,2049.0,DIST_BIM,,,21.91796168,,,,,259.326747209256,,,,,21.91796168,,,21.91796168,,,,,,21.91796168,21.91796168,,21.91796168,,
65,2050.0,DIST_BIM,,,21.16393422,,,,,240.100600939056,,,,,21.16393422,,,21.16393422,,,,,,21.16393422,21.16393422,,21.16393422,,
66,2018.0,DIST_BGS,,,27.50591028864001,,,,,,,,,,27.50591028864001,,,27.50591028864001,,,,,,27.50591028864001,27.50591028864001,,27.50591028864001,,
67,2019.0,DIST_BGS,,,22.591999999999995,,,,,,,,,,22.591999999999995,,,22.591999999999995,,,,,,22.591999999999995,22.591999999999995,,22.591999999999995,,
68,2020.0,DIST_BGS,,,17.40799999999999,,,,,,,,,,17.40799999999999,,,17.40799999999999,,,,,,17.40799999999999,17.40799999999999,,17.40799999999999,,
69,2021.0,DIST_BGS,,,13.365579664000002,,,,,,,,,,13.365579664000002,,,13.365579664000002,,,,,,13.365579664000002,13.365579664000002,,13.365579664000002,,
70,2022.0,DIST_BGS,,,11.3242174336,,,,,,,,,,11.3242174336,,,11.3242174336,,,,,,11.3242174336,11.3242174336,,11.3242174336,,
71,2023.0,DIST_BGS,,,13.73783183360002,,,,,,,,,,13.73783183360002,,,13.73783183360002,,,,,,13.73783183360002,13.73783183360002,,13.73783183360002,,
72,2047.0,DIST_BGS,,,2.2407748589600205,,,,,,,,,,2.2407748589600205,,,2.2407748589600205,,,,,,2.2407748589600205,2.2407748589600205,,2.2407748589600205,,
73,2048.0,DIST_BGS,,,6.460877858960024,,,,,,,,,,6.460877858960024,,,6.460877858960024,,,,,,6.460877858960024,6.460877858960024,,6.460877858960024,,
74,2049.0,DIST_BGS,,,10.681180858960012,,,,,,,,,,10.681180858960012,,,10.681180858960012,,,,,,10.681180858960012,10.681180858960012,,10.681180858960012,,
75,2050.0,DIST_BGS,,,14.901283858959982,,,,,,,,,,14.901283858959982,,,14.901283858959982,,,,,,14.901283858959982,14.901283858959982,,14.901283858959982,,
76,2018.0,DIST_CRU,,,240.73153300555555,,,,,,,,,,240.73153300555555,,,240.73153300555555,,,,,,240.73153300555555,240.73153300555555,,240.73153300555555,,
77,2019.0,DIST_CRU,,,265.145523277391,,,,,,,,,,265.145523277391,,,265.145523277391,,,,,,265.145523277391,265.145523277391,,265.145523277391,,
78,2020.0,DIST_CRU,,,253.8455702566128,,,,,,,,,,253.8455702566128,,,253.8455702566128,,,,,,253.8455702566128,253.8455702566128,,253.8455702566128,,
79,2021.0,DIST_CRU,,,267.28368056598487,,,,,,,,,,267.28368056598487,,,267.28368056598487,,,,,,267.28368056598487,267.28368056598487,,267.28368056598487,,
80,2022.0,DIST_CRU,,,294.24912853848,,,,,,,,,,294.24912853848,,,294.24912853848,,,,,,294.24912853848,294.24912853848,,294.24912853848,,
81,2023.0,DIST_CRU,,,290.5796958764448,,,,,,,,,,290.5796958764448,,,290.5796958764448,,,,,,290.5796958764448,290.5796958764448,,290.5796958764448,,
82,2024.0,DIST_CRU,,,315.87599964100366,,,,,,,,,,315.87599964100366,,,315.87599964100366,,,,,,315.87599964100366,315.87599964100366,,315.87599964100366,,
83,2025.0,DIST_CRU,,,317.82885683796644,,,,,,,,,,317.82885683796644,,,317.82885683796644,,,,,,317.82885683796644,317.82885683796644,,317.82885683796644,,
84,2026.0,DIST_CRU,,,322.8758948183971,,,,,,,,,,322.8758948183971,,,322.8758948183971,,,,,,322.8758948183971,322.8758948183971,,322.8758948183971,,
85,2027.0,DIST_CRU,,,329.0261325656311,,,,,,,,,,329.0261325656311,,,329.0261325656311,,,,,,329.0261325656311,329.0261325656311,,329.0261325656311,,
86,2028.0,DIST_CRU,,,334.98413570348066,,,,,,,,,,334.98413570348066,,,334.98413570348066,,,,,,334.98413570348066,334.98413570348066,,334.98413570348066,,
87,2029.0,DIST_CRU,,,340.60140854031727,,,,,,,,,,340.60140854031727,,,340.60140854031727,,,,,,340.60140854031727,340.60140854031727,,340.60140854031727,,
88,2030.0,DIST_CRU,,,345.71686534474554,,,,,,,,,,345.71686534474554,,,345.71686534474554,,,,,,345.71686534474554,345.71686534474554,,345.71686534474554,,
89,2031.0,DIST_CRU,,,352.9395321948907,,,,,,,,,,352.9395321948907,,,352.9395321948907,,,,,,352.9395321948907,352.9395321948907,,352.9395321948907,,
90,2032.0,DIST_CRU,,,361.5722902967349,,,,,,,,,,361.5722902967349,,,361.5722902967349,,,,,,361.5722902967349,361.5722902967349,,361.5722902967349,,
91,2033.0,DIST_CRU,,,367.3195981937126,,,,,,,,,,367.3195981937126,,,367.3195981937126,,,,,,367.3195981937126,367.3195981937126,,367.3195981937126,,
92,2034.0,DIST_CRU,,,372.5336451198567,,,,,,,,,,372.5336451198567,,,372.5336451198567,,,,,,372.5336451198567,372.5336451198567,,372.5336451198567,,
93,2035.0,DIST_CRU,,,377.4711924393084,,,,,,,,,,377.4711924393084,,,377.4711924393084,,,,,,377.4711924393084,377.4711924393084,,377.4711924393084,,
94,2036.0,DIST_CRU,,,382.47685736570753,,,,,,,,,,382.47685736570753,,,382.47685736570753,,,,,,382.47685736570753,382.47685736570753,,382.47685736570753,,
95,2037.0,DIST_CRU,,,387.83078885298505,,,,,,,,,,387.83078885298505,,,387.83078885298505,,,,,,387.83078885298505,387.83078885298505,,387.83078885298505,,
96,2038.0,DIST_CRU,,,393.7042180613368,,,,,,,,,,393.7042180613368,,,393.7042180613368,,,,,,393.7042180613368,393.7042180613368,,393.7042180613368,,
97,2039.0,DIST_CRU,,,400.1706799045876,,,,,,,,,,400.1706799045876,,,400.1706799045876,,,,,,400.1706799045876,400.1706799045876,,400.1706799045876,,
98,2040.0,DIST_CRU,,,407.2101509863491,,,,,,,,,,407.2101509863491,,,407.2101509863491,,,,,,407.2101509863491,407.2101509863491,,407.2101509863491,,
99,2041.0,DIST_CRU,,,413.8668872389805,,,,,,,,,,413.8668872389805,,,413.8668872389805,,,,,,413.8668872389805,413.8668872389805,,413.8668872389805,,
100,2042.0,DIST_CRU,,,421.5687993790335,,,,,,,,,,421.5687993790335,,,421.5687993790335,,,,,,421.5687993790335,421.5687993790335,,421.5687993790335,,
101,2043.0,DIST_CRU,,,428.59346777001855,,,,,,,,,,428.59346777001855,,,428.59346777001855,,,,,,428.59346777001855,428.59346777001855,,428.59346777001855,,
102,2044.0,DIST_CRU,,,435.7966943135136,,,,,,,,,,435.7966943135136,,,435.7966943135136,,,,,,435.7966943135136,435.7966943135136,,435.7966943135136,,
103,2045.0,DIST_CRU,,,443.1800450899288,,,,,,,,,,443.1800450899288,,,443.1800450899288,,,,,,443.1800450899288,443.1800450899288,,443.1800450899288,,
104,2046.0,DIST_CRU,,,450.7053431628467,,,,,,,,,,450.7053431628467,,,450.7053431628467,,,,,,450.7053431628467,450.7053431628467,,450.7053431628467,,
105,2047.0,DIST_CRU,,,458.3050601525222,,,,,,,,,,458.3050601525222,,,458.3050601525222,,,,,,458.3050601525222,458.3050601525222,,458.3050601525222,,
106,2048.0,DIST_CRU,,,466.2273049526386,,,,,,,,,,466.2273049526386,,,466.2273049526386,,,,,,466.2273049526386,466.2273049526386,,466.2273049526386,,
107,2049.0,DIST_CRU,,,476.42329358725647,,,,,,,,,,476.42329358725647,,,476.42329358725647,,,,,,476.42329358725647,476.42329358725647,,476.42329358725647,,
108,2050.0,DIST_CRU,,,484.36752728839735,,,,,,,,,,484.36752728839735,,,484.36752728839735,,,,,,484.36752728839735,484.36752728839735,,484.36752728839735,,
109,2018.0,DIST_NGS,,,25.11103264309872,,,,,135.36604366915225,,,,,25.11103264309872,,,25.11103264309872,,,,,,25.11103264309872,25.11103264309872,,25.11103264309872,,
110,2019.0,DIST_NGS,,,25.01036810515105,,,,,116.21317643739486,,,,,25.01036810515105,,,25.01036810515105,,,,,,25.01036810515105,25.01036810515105,,25.01036810515105,,
111,2020.0,DIST_NGS,,,28.174959445935052,,,,,180.5000601944384,,,,,28.174959445935052,,,28.174959445935052,,,,,,28.174959445935052,28.174959445935052,,28.174959445935052,,
112,2021.0,DIST_NGS,,,35.78022451505305,,,,,332.16571428549497,,,,,35.78022451505305,,,35.78022451505305,,,,,,35.78022451505305,35.78022451505305,,35.78022451505305,,
113,2022.0,DIST_NGS,,,34.02345229036644,,,,,702.5842897960669,,,,,34.02345229036644,,,34.02345229036644,,,,,,34.02345229036644,34.02345229036644,,34.02345229036644,,
114,2023.0,DIST_NGS,,,33.42471449183593,,,,,542.6736370751006,,,,,33.42471449183593,,,33.42471449183593,,,,,,33.42471449183593,33.42471449183593,,33.42471449183593,,
115,2024.0,DIST_NGS,,,47.158064793716285,,,,,612.9133681239307,,,,,47.158064793716285,,,47.158064793716285,,,,,,47.158064793716285,47.158064793716285,,47.158064793716285,,
116,2025.0,DIST_NGS,,,48.958067803834254,,,,,563.3947568661835,,,,,48.958067803834254,,,48.958067803834254,,,,,,48.958067803834254,48.958067803834254,,48.958067803834254,,
117,2026.0,DIST_NGS,,,50.70349845378425,,,,,576.4125814721555,,,,,50.70349845378425,,,50.70349845378425,,,,,,50.70349845378425,50.70349845378425,,50.70349845378425,,
118,2027.0,DIST_NGS,,,52.450112353879405,,,,,588.9623116217118,,,,,52.450112353879405,,,52.450112353879405,,,,,,52.450112353879405,52.450112353879405,,52.450112353879405,,
119,2028.0,DIST_NGS,,,54.20022498175479,,,,,601.0588149576679,,,,,54.20022498175479,,,54.20022498175479,,,,,,54.20022498175479,54.20022498175479,,54.20022498175479,,
120,2029.0,DIST_NGS,,,55.94836175859391,,,,,612.6457509289551,,,,,55.94836175859391,,,55.94836175859391,,,,,,55.94836175859391,55.94836175859391,,55.94836175859391,,
121,2030.0,DIST_NGS,,,57.696301979556885,,,,,623.7489510707916,,,,,57.696301979556885,,,57.696301979556885,,,,,,57.696301979556885,57.696301979556885,,57.696301979556885,,
122,2031.0,DIST_NGS,,,59.40681331008787,,,,,633.9598082386027,,,,,59.40681331008787,,,59.40681331008787,,,,,,59.40681331008787,59.40681331008787,,59.40681331008787,,
123,2032.0,DIST_NGS,,,61.11722464061885,,,,,643.6988333599259,,,,,61.11722464061885,,,61.11722464061885,,,,,,61.11722464061885,61.11722464061885,,61.11722464061885,,
124,2033.0,DIST_NGS,,,62.82773597114984,,,,,652.956094400966,,,,,62.82773597114984,,,62.82773597114984,,,,,,62.82773597114984,62.82773597114984,,62.82773597114984,,
125,2034.0,DIST_NGS,,,64.53824730168083,,,,,661.7364648830542,,,,,64.53824730168083,,,64.53824730168083,,,,,,64.53824730168083,64.53824730168083,,64.53824730168083,,
126,2035.0,DIST_NGS,,,66.2487586322118,,,,,670.0465696820535,,,,,66.2487586322118,,,66.2487586322118,,,,,,66.2487586322118,66.2487586322118,,66.2487586322118,,
127,2036.0,DIST_NGS,,,67.95916996274279,,,,,677.8723326273705,,,,,67.95916996274279,,,67.95916996274279,,,,,,67.95916996274279,67.95916996274279,,67.95916996274279,,
128,2037.0,DIST_NGS,,,69.66968129327377,,,,,685.2222164237355,,,,,69.66968129327377,,,69.66968129327377,,,,,,69.66968129327377,69.66968129327377,,69.66968129327377,,
129,2038.0,DIST_NGS,,,71.38029262380476,,,,,692.1033172804109,,,,,71.38029262380476,,,71.38029262380476,,,,,,71.38029262380476,71.38029262380476,,71.38029262380476,,
130,2039.0,DIST_NGS,,,73.09070395433572,,,,,698.4986214100048,,,,,73.09070395433572,,,73.09070395433572,,,,,,73.09070395433572,73.09070395433572,,73.09070395433572,,
131,2040.0,DIST_NGS,,,74.80121528486671,,,,,704.4180045806469,,,,,74.80121528486671,,,74.80121528486671,,,,,,74.80121528486671,74.80121528486671,,74.80121528486671,,
132,2041.0,DIST_NGS,,,76.41358625425276,,,,,708.9576119083317,,,,,76.41358625425276,,,76.41358625425276,,,,,,76.41358625425276,76.41358625425276,,76.41358625425276,,
133,2042.0,DIST_NGS,,,78.02595722363881,,,,,713.0402100882234,,,,,78.02595722363881,,,78.02595722363881,,,,,,78.02595722363881,78.02595722363881,,78.02595722363881,,
134,2043.0,DIST_NGS,,,79.63832819302483,,,,,716.6812430746692,,,,,79.63832819302483,,,79.63832819302483,,,,,,79.63832819302483,79.63832819302483,,79.63832819302483,,
135,2044.0,DIST_NGS,,,81.26737940879082,,,,,720.0127280860048,,,,,81.26737940879082,,,81.26737940879082,,,,,,81.26737940879082,81.26737940879082,,81.26737940879082,,
136,2045.0,DIST_NGS,,,82.89645352885786,,,,,722.890233353052,,,,,82.89645352885786,,,82.89645352885786,,,,,,82.89645352885786,82.89645352885786,,82.89645352885786,,
137,2046.0,DIST_NGS,,,84.52525974025107,,,,,725.3197063570685,,,,,84.52525974025107,,,84.52525974025107,,,,,,84.52525974025107,84.52525974025107,,84.52525974025107,,
138,2047.0,DIST_NGS,,,86.15459037766577,,,,,727.2912055911413,,,,,86.15459037766577,,,86.15459037766577,,,,,,86.15459037766577,86.15459037766577,,86.15459037766577,,
139,2048.0,DIST_NGS,,,87.78334521171132,,,,,728.8036669511908,,,,,87.78334521171132,,,87.78334521171132,,,,,,87.78334521171132,87.78334521171132,,87.78334521171132,,
140,2049.0,DIST_NGS,,,89.41199426202925,,,,,729.8701091609448,,,,,89.41199426202925,,,89.41199426202925,,,,,,89.41199426202925,89.41199426202925,,89.41199426202925,,
141,2050.0,DIST_NGS,,,91.04057818761602,,,,,730.4731831461559,,,,,91.04057818761602,,,91.04057818761602,,,,,,91.04057818761602,91.04057818761602,,91.04057818761602,,
142,2018.0,DIST_COK,,,7.9675,,,,,,,,,,7.9675,,,7.9675,,,,,,7.9675,7.9675,,7.9675,,
143,2019.0,DIST_COK,,,16.889,,,,,,,,,,16.889,,,16.889,,,,,,16.889,16.889,,16.889,,
144,2020.0,DIST_COK,,,16.5041,,,,,,,,,,16.5041,,,16.5041,,,,,,16.5041,16.5041,,16.5041,,
145,2021.0,DIST_COK,,,18.6381,,,,,,,,,,18.6381,,,18.6381,,,,,,18.6381,18.6381,,18.6381,,
146,2022.0,DIST_COK,,,18.7909,,,,,,,,,,18.7909,,,18.7909,,,,,,18.7909,18.7909,,18.7909,,
147,2023.0,DIST_COK,,,18.7358,,,,,,,,,,18.7358,,,18.7358,,,,,,18.7358,18.7358,,18.7358,,
148,2024.0,DIST_COK,,,19.4224,,,,,,,,,,19.4224,,,19.4224,,,,,,19.4224,19.4224,,19.4224,,
149,2025.0,DIST_COK,,,20.1124,,,,,,,,,,20.1124,,,20.1124,,,,,,20.1124,20.1124,,20.1124,,
150,2026.0,DIST_COK,,,20.5542,,,,,,,,,,20.5542,,,20.5542,,,,,,20.5542,20.5542,,20.5542,,
151,2027.0,DIST_COK,,,20.9959,,,,,,,,,,20.9959,,,20.9959,,,,,,20.9959,20.9959,,20.9959,,
152,2028.0,DIST_COK,,,21.4377,,,,,,,,,,21.4377,,,21.4377,,,,,,21.4377,21.4377,,21.4377,,
153,2029.0,DIST_COK,,,21.8794,,,,,,,,,,21.8794,,,21.8794,,,,,,21.8794,21.8794,,21.8794,,
154,2030.0,DIST_COK,,,22.3212,,,,,,,,,,22.3212,,,22.3212,,,,,,22.3212,22.3212,,22.3212,,
155,2031.0,DIST_COK,,,22.6076,,,,,,,,,,22.6076,,,22.6076,,,,,,22.6076,22.6076,,22.6076,,
156,2032.0,DIST_COK,,,22.894,,,,,,,,,,22.894,,,22.894,,,,,,22.894,22.894,,22.894,,
157,2033.0,DIST_COK,,,23.1804,,,,,,,,,,23.1804,,,23.1804,,,,,,23.1804,23.1804,,23.1804,,
158,2034.0,DIST_COK,,,23.4668,,,,,,,,,,23.4668,,,23.4668,,,,,,23.4668,23.4668,,23.4668,,
159,2035.0,DIST_COK,,,23.7532,,,,,,,,,,23.7532,,,23.7532,,,,,,23.7532,23.7532,,23.7532,,
160,2036.0,DIST_COK,,,24.0396,,,,,,,,,,24.0396,,,24.0396,,,,,,24.0396,24.0396,,24.0396,,
161,2037.0,DIST_COK,,,24.326,,,,,,,,,,24.326,,,24.326,,,,,,24.326,24.326,,24.326,,
162,2038.0,DIST_COK,,,24.6124,,,,,,,,,,24.6124,,,24.6124,,,,,,24.6124,24.6124,,24.6124,,
163,2039.0,DIST_COK,,,24.8989,,,,,,,,,,24.8989,,,24.8989,,,,,,24.8989,24.8989,,24.8989,,
164,2040.0,DIST_COK,,,25.1853,,,,,,,,,,25.1853,,,25.1853,,,,,,25.1853,25.1853,,25.1853,,
165,2041.0,DIST_COK,,,25.0606,,,,,,,,,,25.0606,,,25.0606,,,,,,25.0606,25.0606,,25.0606,,
166,2042.0,DIST_COK,,,24.936,,,,,,,,,,24.936,,,24.936,,,,,,24.936,24.936,,24.936,,
167,2043.0,DIST_COK,,,24.8113,,,,,,,,,,24.8113,,,24.8113,,,,,,24.8113,24.8113,,24.8113,,
168,2044.0,DIST_COK,,,24.6867,,,,,,,,,,24.6867,,,24.6867,,,,,,24.6867,24.6867,,24.6867,,
169,2045.0,DIST_COK,,,24.562,,,,,,,,,,24.562,,,24.562,,,,,,24.562,24.562,,24.562,,
170,2046.0,DIST_COK,,,24.4374,,,,,,,,,,24.4374,,,24.4374,,,,,,24.4374,24.4374,,24.4374,,
